25397616;39.03354;-8.959956;-0.1563807;0.6812637
25397617;39.03349;-8.959793;-0.1563779;0.681263
25397618;39.03244;-8.960451;-0.1563894;0.6812447
25397619;39.0324;-8.960286;-0.1563865;0.681244
25397620;39.03135;-8.960896;-0.1563971;0.6812256
25397621;39.03144;-8.960656;-0.1563929;0.6812271
25397623;39.0302;-8.961236;-0.1564031;0.6812056
25397625;39.02957;-8.9612;-0.1564024;0.6811945
25397627;39.03757;-8.957025;-0.1563296;0.6813341
25397629;39.03749;-8.956883;-0.1563271;0.6813328
25397630;39.03654;-8.957966;-0.156346;0.6813162
25397632;39.03647;-8.957819;-0.1563434;0.6813149
25397633;39.03566;-8.958617;-0.1563574;0.6813009
25397634;39.0356;-8.958465;-0.1563547;0.6812997
25397635;39.03465;-8.959305;-0.1563694;0.6812831
25397636;39.03458;-8.959151;-0.1563667;0.681282
25397637;39.04195;-8.95241;-0.156249;0.6814107
25397638;39.04187;-8.952276;-0.1562467;0.6814091
25397639;39.03853;-8.956052;-0.1563126;0.6813508
25397640;39.03844;-8.955918;-0.1563103;0.6813493
25397641;39.04934;-8.946609;-0.1561478;0.6815396
25397642;39.04929;-8.94644;-0.1561448;0.6815386
25397643;39.04696;-8.948326;-0.1561778;0.6814981
25397644;39.04689;-8.948174;-0.1561751;0.6814969
25397645;39.04481;-8.949863;-0.1562046;0.6814604
25397646;39.04474;-8.949715;-0.156202;0.6814592
25397647;39.04344;-8.951003;-0.1562245;0.6814366
25397648;39.04337;-8.950857;-0.1562219;0.6814353
25397649;39.05304;-8.9433;-0.15609;0.6816042
25397650;39.05297;-8.943153;-0.1560875;0.6816029
25397651;39.05212;-8.944055;-0.1561032;0.681588
25397652;39.05204;-8.943911;-0.1561007;0.6815867
25397653;39.05106;-8.945056;-0.1561207;0.6815696
25397654;39.05098;-8.944916;-0.1561182;0.6815683
25397655;39.05018;-8.945945;-0.1561362;0.6815542
25397657;39.05011;-8.945771;-0.1561332;0.681553
25397659;39.05655;-8.941872;-0.1560651;0.6816653
25397661;39.05653;-8.9417;-0.1560621;0.681665
25397662;39.05577;-8.942026;-0.1560678;0.6816518
25397664;39.05574;-8.941856;-0.1560648;0.6816514
25397666;39.05476;-8.942335;-0.1560732;0.6816341
25397667;39.05472;-8.942169;-0.1560703;0.6816335
25397668;39.0539;-8.94276;-0.1560806;0.6816191
25397669;39.05385;-8.942597;-0.1560778;0.6816182
25397670;39.06044;-8.941343;-0.1560559;0.6817333
25397671;39.06042;-8.941173;-0.1560529;0.6817329
25397672;39.05937;-8.941584;-0.1560601;0.6817146
25397673;39.05935;-8.941411;-0.1560571;0.6817142
25397674;39.05764;-8.941765;-0.1560632;0.6816844
25397675;39.05763;-8.941592;-0.1560602;0.6816842
25397676;39.06377;-8.940192;-0.1560358;0.6817914
25397677;39.06373;-8.940025;-0.1560329;0.6817906
25397678;39.06133;-8.94107;-0.1560511;0.6817489
25397679;39.06129;-8.940903;-0.1560482;0.6817482
25397680;39.0682;-8.937672;-0.1559918;0.6818687
25397681;39.06812;-8.93753;-0.1559893;0.6818674
25397682;39.0673;-8.938488;-0.1560061;0.6818529
25397683;39.06723;-8.938339;-0.1560034;0.6818517
25397684;39.0663;-8.939166;-0.1560179;0.6818355
25397685;39.06624;-8.939008;-0.1560151;0.6818345
25397686;39.06542;-8.93959;-0.1560253;0.6818202
25397687;39.06538;-8.939427;-0.1560224;0.6818194
25397688;39.07128;-8.934494;-0.1559363;0.6819225
25397689;39.07121;-8.934346;-0.1559338;0.6819213
25397690;39.07055;-8.935084;-0.1559466;0.6819098
25397691;39.07048;-8.934941;-0.1559441;0.6819084
25397693;39.06985;-8.93576;-0.1559584;0.6818976
25397694;39.06977;-8.935625;-0.1559561;0.6818962
25397697;39.06901;-8.936747;-0.1559757;0.6818828
25397698;39.06892;-8.936618;-0.1559734;0.6818812
